"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"4931428L18Rik"	0.048766	0.245712	0.0489761	0.537422	0	0	0	0
"4931429L15Rik"	0.0784646	0.0842136	0.183964	1.15015	0.0781938	0.113993	0.201842	0.0286753
"4932411N23Rik"	0.0906031	0.194367	0.212302	1.45916	0.0754454	0.29637	0.133516	0.0495605
"4932414N04Rik"	0.6776521	3.3308842	1.6993992	7.372861	0.7661189	2.2956	1.09774	1.7373736
"4932415D10Rik"	0	0.0700387	0.0593294	0.317151	0.00656419	0.0179113	0.01803969	0.0287045
"4932429P05Rik"	0	0.0358527	0	0.042505	0	0	0	0
"4932438A13Rik"	8.5748020242643	8.91674702283721	6.99749200056859	5.54865944614	7.8437806493906	12.70415	11.54714609896	13.4302520001449
"4932438H23Rik"	0.0215328	0.046164	0.117014	0.2372785	0.129049	0.3656675	0.356537	0.2436298
"4933400A11Rik"	0.337419	0.0555379	0.0459191	0.3499188	0.415459	0.70475	0.607437	0.80696666833
"4933402D24Rik"	0.122594	0.164119	0.153897	0.20784	0.122388	0.0667528	0.27018	0.167821
"4933402E13Rik"	0	0.0296326	0.0277785	0.140681	0	0.0301297	0.0304975	0.030286
"4933402J07Rik"	0	0	0.0429577	0.14504	0	0	0	0.0937608
"4933402N03Rik"	0.117601	0.130147	0.0591904	0.254466	0.0301793	0.0354466	0	0.03393
"4933402N22Rik"	0	0.0906255	0.242754	0.1934086778	0	0	0.192184	0
"4933403O08Rik"	0	0.0622227	0	0.0305825	0	0	0	0
"4933405L10Rik"	0	0.0496308	0	0.0786924	0	0	0.0572706	0.0572336
"4933405O20Rik"	0	0	0.0416158	0.140508	0	0	0	0
"4933407L21Rik"	0.383393	0.510797	1.2136	0.810164	0.338257	2.3101	1.830024	2.53652
"4933409G03Rik"	0	0	0.114469	0.386619	0	0.123332	0.0912873	0
"4933409K07Rik"	0	0	0	0	0	0	0	0.0141569
"4933411K16Rik"	0.0401171	0	0.201446	0.204044	0.120081	0.0873092	0.0441259	0.263765
"4933412E24Rik"	0	0	0	0.104573	0	0	0	0
"4933414I15Rik"	0	0.0256661	0	0.0478201	0	0	0	0
"4933417A18Rik"	0	0	0	0	0	0	0	0
"4933421I07Rik"	0	0	0	0.0662281	0	0	0.0429757	0
"4933424G06Rik"	0	0.223655	0.051162	0.122016	0	0.233752	0.391418	0.118846
"4933427D14Rik"	0.464943	0.700139	0.599878	0.149022	0.486099	0.28434	0.670782	2.60751
"4933428G20Rik"	0.13008	0.175664	0.595128	0.302762	0.126444	0.619201	0.3511	0.437403
"4933428M09Rik"	0	0	0	0.0957096	0	0	0	0
"4933430I17Rik"	0.0301775	0.0646417	0.0606125	0.255806	0.0602551	0.0657293	0.199538	0.297425
"4933434E20Rik"	25.788876	27.525138	6.744425	5.530981	33.506067	27.7926	36.85198	53.32136
"4933436I01Rik"	0	0	0	0	0	0	0	0
"5031410I06Rik"	0	0	0	0.383036	0.112178	0	0	0.0352687
"5031439G07Rik"	5.12269	5.23731	2.276362	0.69443	4.78118	3.87788	8.07139	9.51889
"5330417C22Rik"	0.0086424	0	0.0323397	0.1819553	0.0172784	0.0188564	0.0286911	0.0283527
"5430401F13Rik"	0	0	0	0	0	0	0	0
"5430402E10Rik"	0	0	0	0.123801	0	0.0819219	0.0819383	0
"5430403G16Rik"	0.529147	0.673845	0.350069	0.896075	0.887723	1.1735	1.1585	1.63971
"5430427O19Rik"	0.20466	0.424476	0.671384	0.797687	0.259062	0.282694	4.5101	3.96936
"5530400C23Rik"	0	0.105993	0.100081	0.0844854	0	0.215861	0	0
"5530401A14Rik"	0	0	0.0293498	0.0495466	0	0	0	0
"5730409E04Rik"	3.55478	3.89265	1.356288	1.257047	4.99583	4.133632	4.939127	5.56919
"5730455P16Rik"	6.460159	9.578873	3.34558	1.563642	8.480136	10.08803	6.9372	9.276503
"5730480H06Rik"	0.240565	0.561317	0.153063	0.208613	0.506102	0.71654	1.211957	2.340106
"5730507C01Rik"	0.334926	0.922235	0.135583	1.773093	0.396535	0.993668	1.911976	2.199554
"5730522E02Rik"	0	0	0.0490248	0.156454	0	0	0	0
"5830411N06Rik"	0	0.0330546	0	0.0744729	0	0	0	0
"6030458C11Rik"	4.12653	4.300627	2.330302	1.422181	4.13173	5.140418	4.41944	5.58083
"6030468B19Rik"	0.107343	0.2294	0.161711	0.272998	0	0.233365	0.176646	0.941863
"6030498E09Rik"	0	0.0462769	0.04345	0.110026	0	0	0	0
"6330403K07Rik"	0	0	0.0347994	0.08812	0	0	0	0
"6330409D20Rik"	0.443278	0.228592	1.23316	0.237005	0.272702	1.05855	0.806106	0.752301
"6430548M08Rik"	3.934449	3.367155	4.24762700838806	1.6853304	2.2790635	4.254421	4.329723	4.901626
"6430550D23Rik"	0.367749	0.081628	0.125549	0.61739	0	0.316225	0.091011	0.535532
"6430571L13Rik"	1.2836	1.45524	0.511902	0.32378	1.30227	1.36169	0.268576	0.779545
"6430628N08Rik"	0	0.03634858	0	0.08633225	0	0.03696446	0	0
"6720489N17Rik"	0.256933	0.624815	0.299508	0.4265889	0.719161	0.6194001	4.003593	4.263421
"6820408C15Rik"	0.963999	1.96131	0.444063	0.133055	1.57174	1.71447	0	0
"7420426K07Rik"	0.0364256	0	0	0.12351	0	0	0	0
"7530416G11Rik"	0.246533	0.0527827	0.149114	0.941175	0.292428	0.482867	0.325865	0.598506
"8030462N17Rik"	11.633498	12.03116	8.52732	4.505866	11.81424	12.8526	7.206776	9.2542
"8030474K03Rik"	0	0	0	0.024368	0	0	0	0
"9030025P20Rik"	0	0	0	0	0	0	0	0
"9030624G23Rik"	0.184259	0.307613	0.281515	1.13848	0.387401	0.521621	0.767826	1.13074
"9130008F23Rik"	0.122557	0.22327	1.464985	0.966623	0.183593	0.855642	2.524477	2.77284
"9130019O22Rik"	1.102156	0.670439	0.75367	0.492113	0.910656	0.9031048	1.489715	1.715042
"9130023H24Rik"	1.09924	0.990332	0.740565	0.531929	1.30794	1.05389	1.92546	2.02001
"9130230L23Rik"	0	0	0.0724955	0.128898	0	0	0	0
"9130401M01Rik"	7.31824	9.701944	5.680616	2.198592	9.9747	8.04087	26.15094	32.68332
"9130409I23Rik"	0.112739	0.181155	0.424573	0.310586	0.140707	0.153497	0.27965	0.0925829
"9230102O04Rik"	0	0	0	0.112008	0	0.142697	0	0
"9230112D13Rik"	0	0.0841745	0.0793082	0.133895	0.0786054	0.0856706	0	0
"9330159F19Rik"	0.168504	0.40438	0.130241	0.43189	0.675888	0.576093	0.198294	0.2591741
"9330182L06Rik"	0.0151191	0.0973033	0.0151831	0.1537672	0.0151077	0.0329706	0.0799091	0.1134155
"9330182O14Rik"	0.181169	0.277313	0.571812	0.745909	0.0775352	0.704889	0.313999	0.651693
"9430015G10Rik"	0.4602314	0.44321160149667	0.299147	0.137394	0.4339960393184	0	1.843082	1.81156650964658
"9430038I01Rik"	2.736211	3.24997	2.282381	1.528576	3.45539	4.570849	7.754797	8.579118
"9430069I07Rik"	0.270256	0.25078	0	0.2313397	0	0	0.256027	0.650427
"9530002B09Rik"	0	0.242832	0.0762414	0.12873	0	0	0	0
"9530003J23Rik"	0.228657	0.1573402	0.0915823	0.52438	0	0.148782	0.100197	0
"9530053A07Rik"	0	0	0.031847265	0.11032321	0	0.01384148	0.0559824	0.055480398
"9530068E07Rik"	26.7212	26.99786	13.574119	4.140975	24.34611	23.08208	30.8641	38.8289
"9530077C05Rik"	0.0583648	0.3881239	0.0915318	0.0923992	0.1500761	0.1975567	0.517556	0.37032
"9630041A04Rik"	0	0	0	0.327535	0	0	0	0
"9830107B12Rik"	0.2608934	0.2094824	0.409025	0.824126	0.15826316	0.4759708	0.3856464	0.604966
"9930012K11Rik"	0.0890556	0.05757124	0.1888841	0.0952606	0.18935	0.04349689	1.012846	1.266862
"9930021J03Rik"	3.3177024	3.742721	2.707523	2.093827	3.574197	4.712231	5.088792	6.006975
"9930022D16Rik"	0	0	0.154673	0.228468	0	0.0209851	0.446487	0.210682
"9930104L06Rik"	0.460854	0.824037	0.565039	0.251839	0.346011	0.807066	0.897724	1.10375
"9930111J21Rik1"	3.544087	2.395389	3.557172	2.789262	5.312295	5.392518	7.96072	10.29168
"9930111J21Rik2"	5.90572	7.752491	6.07766	9.445352	8.570492	9.71071	15.24456	19.90854
"a"	0	0	0	0.14485	0	0	0	0
"A030003K21Rik"	0	0	0	0	0.0077785	0	0	0.0182361
"A030005K14Rik"	0	0	0	0.18216	0	0.113953	0	0
"A030005L19Rik"	0	0.0805731	0.227668	0	0	0.164	0.0825593	0.331974
"A030014E15Rik"	0	0.0818234	0	0.134939	0	0	0	0
"A130010J15Rik"	2.466151	2.63394	1.702076	0.9449250995359	2.431835	2.539684	3.988298175853	4.792239
"A1bg"	0.606574	0.323724	0.192351	0.257101	0.446305	0.368638	0	0.0322913
"A1cf"	0.0174584	0.1002049	0.0525971	0.1631032	0	0	0	0
"A230072I06Rik"	0	0.0312482	0	0.173104	0	0	0	0
"A26c2"	0	0.0623699	0.0586497	0	0	0	0	0
"A26c3"	0.0575075	0.4612067	0.115513	0.709273	0.114638	0.374949	0.126088	0.189268
"A2m"	0.0772375	0.165762	0.0443221	0.271223	0.286734	0.0120349	0.549204	0.217225
"A2ml1"	0.0122866	0.0791926	0.0223153	0.165184	0	0	0.0123669	0
"A330070K13Rik"	0	0.109515	0	0.120205	0	0	0	0
"A3galt2"	0.214582	0.1246843	0.268471	0.340498	0.0553776	0.165515	0.165961	0.164701
"A430005L14Rik"	7.82337	8.630245	4.92521	1.9307389	7.50301	6.84843	20.9538	27.90018
"A430033K04Rik"	1.721254	2.311428	0.7492386	1.9849383	1.6126917	2.701062	2.559661	2.768935
"A430089I19Rik"	0	0.0289484	0.106802	0.786765	0	0	0	0
"A4galt"	6.47172	5.02473	4.568225	2.099998	5.049621	4.544499	6.63342	9.544255
"A4gnt"	0	0.0202382	0.0189549	0.143992	0	0.0205742	0	0.0206545
"A530016L24Rik"	14.93992	13.99763	1.319328	0.554335	11.65796	15.1248	0.371607	0.449323
"A530032D15Rik"	0.0386776	0.245664	0.578355	2.222987	0.370479	0.302517	2.736999	2.4381
"A530064D06Rik"	0.145482	0	0.77724	0.125538	0.50373	0.237816	5.9295	7.05355
"A530084C06Rik"	0.0185075	0	0	0.0450481	0	0	0	0
"A630001G21Rik"	0.550323	0.544681	0.747291	0.531071	0.590733	1.276511	3.0131	5.07096
"A630010A05Rik"	1.6699138	2.696108	2.5654212	6.276086	1.3103543	4.3423428	4.159161	3.7428292
"A630023A22Rik"	0	0	0	0.199414	0	0	0.0592753	0.192053
"A630073D07Rik"	0	0	0	0.136694	0	0	0	0
"A630076J17Rik"	0.0409993	0.0383298	0	0.244987	0.0415974	0.0453731	0.200986	0.0507042
"A630089N07Rik"	2.512225	6.506245	4.814757	16.99354	3.292	5.301748	13.396425	16.053779
"A630095N17Rik"	0	0.106207	0	0.84007	0	0	0	0
"A730009L09Rik"	0.0208381	0.0446776	0.0418531	0.158969	0	0.0681317	0	0
"A730046J19Rik"	0.0107866	0.034725	0.0216643	0.0915014	0.0862496	0.070664	0.0119315	0.0235947
"A730049H05Rik"	0.458328	0.31681	3.96951	2.23182	0.235584	5.68341	2.1235	2.7381
"A730071L15Rik"	0.0713647	0	0.0359866	0.370856	0.072574	0.191819	0.115225	0.0771821
"A830005F24Rik"	0.0779697	0.0831131	0	0.0660967	0.0776112	0.169177	1.02172	0.942076
"A830018L16Rik"	0.123188	0.2942071	0.1921050966915	0.4454793	0.172242	0.333064	0.146785	0.437023
"A830031A19Rik"	0	0	0	0.069289	0	0	0	0
"A930002H24Rik"	0.585026	0.619324	2.05598	0.868202	0.289962	1.10457	1.89216	0.967862
"A930004D18Rik"	1.38183	0.628348	0.259177	0.19032	0.641208	0.845145	1.09171	1.40698
"A930009A15Rik"	0	0	0	0.394173	0	0	0.0637083	0
"A930017K11Rik"	0.0618057	0.110431	0.0413787	0.157168	0.0411591	0.112268	0	0
"A930018P22Rik"	0.0737522	0.393251	0.444389	0.0625269	0.146864	0	0.0806024	0.0809887
"A930033H14Rik"	0.453756	0.461459	1.10415	0.937197	0.836951	1.40789	0.7603	0.973887
"AA467197"	0.412798	0.905678	42.99306	19.12104	1.460758	1.17313004564	158.6184	108.356358
"AA792892"	0	0.187157	0.0839798	0.4864561	0.0269736	0.0613257	0.0325508	0.0926517
"AA986860"	0.0990155	0.181917	0.187349	0.0612898	0.277276	0.0363027	0.117868	0
"Aaas"	3.56445	4.946312	1.0668	0.590068	2.53839	2.7362	8.78927	10.07783
"Aacs"	1.41719	1.50965	1.94212	0.815802	1.05821	0.927067	4.39035	5.13884
"Aadac"	0	0	0	0.0356387	0	0	0	0
"Aadacl2"	0	0.109972	0	0.1161	0	0	0.0377043	0
"Aadacl2fm1"	0.0186454	0.0651662	0.0188858	0.146004	0	0.0203245	0.0626775	0.0205179
"Aadacl2fm2"	0	0.0649211	0	0.1929	0	0	0	0
"Aadacl2fm3"	0	0	0.0234846	0	0	0	0	0
"Aadacl3"	0	0.017568	0	0.208269	0	0	0	0
"Aadacl4"	0	0.049168	0	0.15591	0.0917204	0	0	0
"Aadacl4fm1"	0	0.0840689	0	0.199798	0	0	0	0
"Aadacl4fm2"	0	0	0	0.117262	0	0	0	0
"AAdacl4fm3"	0	0.0490309	0	0.272078	0	0	0	0
"Aadacl4fm4"	0	0	0.0461773	0.428753	0	0	0	0
"Aadacl4fm5"	0	0	0	0.163104	0	0	0	0
"Aadat"	0.034074	0.14592	0	0.0625177	0	0	0	0.0373238
"Aagab"	3.50757	3.59778	1.20949	0.796978	3.73002	4.14056	5.52878	6.95127
"Aak1"	13.1633267	11.1818421	7.0720722	1.9075807	6.641966	14.476228	7.2242328	11.2745363
"Aamdc"	35.051963	44.7890561	11.830018	5.6277391	34.762282	42.35755	19.539003	21.172514
"Aamp"	37.97114	40.13408	20.35109	8.744512	36.352317	31.308158	40.610034	52.278263
"Aanat"	0	0	0.261897	0.0749043	0	0	0	0.191313
"Aar2"	8.37413	7.72485	4.15402	1.798666	6.09472	7.07898	5.16051	6.81512
"Aard"	0	0.0440722	0	0.139683	0.123298	0.0448231	0.543619	0.451446
"Aars"	13.240971	12.7437	10.0553	3.942799	9.335156	9.805593	14.2674	18.9139
"Aars2"	5.99295	5.60899	2.03574	0.559964	4.82015	6.16915	2.05909	2.8737
"Aarsd1"	15.1802	16.3607	4.6468	1.63834	13.1068	13.5052	10.3041	11.4521
"Aasdh"	2.496479	2.7030385	0.638205	0.7077874	3.67996200220898	6.021841	1.3454296	2.0088553
"Aasdhppt"	9.25444	12.346	5.13867	2.90186	9.56684	9.30511	13.2354	14.0549
"Aass"	0.112009	0.209713	0.0278796	0.690471	0.29183	0.2258698	0.230617	0.18206
"Aatf"	4.15305	5.82891	7.23674	2.12241	5.13244	4.4733	8.47705	9.53087
"Aatk"	1.09539	0.232793	0.3099858	0.39883	0.596782861	0.27843239467	0.435127	1.039073
"AB124611"	1.553727	1.32002	6.57612	1.89466	2.866697	1.57402	23.65139	32.44704
"Abat"	2.98395	2.976108	0.7156823	0.743934	2.3126025	1.728425	0.6937048	0.6763761
"Abca1"	8.66457	8.34972	7.66038	3.75383	10.898	10.8423	24.3485	33.4267
"Abca12"	0.780411	0.954309	0.0939716	0.309889	1.11363	1.35157	0.0835774	0.0849597
"Abca13"	0.1754395	0.0432221	1.073628	1.082495	0.00928745	0.0236527	0.128326	0.108299
"Abca14"	0	0.0604642	0	0.15245	0	0.0353075	0	0
"Abca15"	0	0.0712084	0	0.321364	0.018949	0	0	0.0103658
"Abca16"	0	0.0401582	0	0.0592377	0	0.01086174	0	0
"Abca17"	0.122172	0.0652244	0.0613444	0.548714	0.0608727	0	0.0669211	0.268123
"Abca2"	8.11314	6.73733	1.41219	0.533489	4.669	5.58335	1.27733	1.25445
"Abca3"	2.255711	2.116238	1.1574411	0.5701899	2.0869412	2.37919	2.648965	3.1888467727
"Abca4"	1.5392731	1.3077199	0.918887	0.671017	0.86738	0.8899142	0.6950846	0.408859
"Abca5"	2.680784	2.422172	2.029891	1.09507000508106	2.614391	3.020673	4.810226	5.311343
"Abca6"	2.75332	3.45711	0.855061	0.718711	6.11021	4.1855	2.23615	2.21308
"Abca7"	2.121745	1.687017	1.529282	0.555456	1.400198	2.414201	2.39332	2.371024
"Abca8a"	15.42384	18.79805	4.810695	3.366149	30.09701	18.91816	12.95241	14.18816
"Abca8b"	3.54132	4.34903	1.337033	1.50864	6.99086	5.06822	2.541935	2.644387
"Abca9"	6.09154	8.89992	1.43077	1.24617	12.1332	7.11884	9.95653	13.243
"Abcb10"	10.2084	11.3342	3.02914	1.28339	9.24506	9.19859	4.10773	5.56347
"Abcb11"	0.010363000101553	0.037264800678672	0.0624407	0.2006701	0	0	0.0114639	0.0226675
"Abcb1a"	3.00916	3.91432	2.69825	1.73591	4.3764	4.93785	3.87166	4.24011
"Abcb1b"	1.80704	2.200957	2.77585	1.859628	2.71452	1.81467	8.804456	9.051044
"Abcb4"	5.963228	6.55628	4.64566	1.452914	7.446605	7.774484	1.05673	1.29892
"Abcb5"	0	0.0424729	0.0530092	0.174234	0	0	0	0
"Abcb6"	9.22035	7.88567	2.276872	0.501011	5.56511	5.90116	2.15787	3.43952
"Abcb7"	10.1677	12.6757	4.5781	2.57375	12.3616	11.743	11.3908	13.8624
"Abcb8"	17.092909	17.277684	4.160048	1.3674671	13.435873	15.721835	3.083191	5.664965
"Abcb9"	2.56553	2.12263	0.360722	0.181888	1.54526	1.91503	0.154718	0.412245
"Abcc1"	3.32796	4.49608	6.284317	3.432728	3.25837	4.900138	10.27001	12.847102
"Abcc10"	0.379333	0.5283613	0.343243	0.3862427	0.597832627	0.628501	0.404063	0.41127
"Abcc12"	0	0	0.117904	0.246158	0	0.0245889	0	0.0183512
"Abcc2"	0	0.0655706	0.055714	0.290069	0.02769694	0.0614055	0.0985447	0.1537985
"Abcc3"	0.645699	0.808315	0.304991	0.3937203	0.619749	0.585886	4.86313	7.89865
"Abcc4"	2.104363	1.668006	0.967420636554	0.344805	1.835261	1.828321	2.43603	3.251592
"Abcc5"	3.3725992	3.404839	2.092678	0.7617770214941	3.63811	5.59248	4.1534259973	7.369342
"Abcc6"	0	0.0546707	0.0306954	0.215904	0.010184	0	0	0
"Abcc8"	7.611586	7.222301	0.925969	1.0396	6.502152	8.505842	0.120082	0.940771
"Abcc9"	69.552326181	70.67942	23.83937	10.964394	63.11316	71.37082	10.384688359	8.90161858662707
"Abcd1"	7.158447	6.876979	2.224218	1.315452	4.642038	6.13867	4.120725	5.82201
"Abcd2"	1.05914	1.42573	1.16039	0.763835	1.40993	1.33107	3.02446	3.1847
"Abcd3"	26.230907	32.4769	10.856843	4.76628	27.076783	30.9866	10.871384	16.63434
"Abcd4"	1.157	1.450096	0.664458	0	1.3164	1.474703	1.35789	2.969426
"Abce1"	12.9161	19.7696	22.0266	15.7062	21.048	18.3022	85.9468	95.6471
"Abcf1"	17.1686	18.86733	15.31352	3.414715	15.5538	24.50449	17.81403	20.58575
"Abcf2"	26.0018	26.8724	17.163	8.74367	20.324	21.8644	26.8444	31.2839
"Abcf3"	24.711975	23.420851	12.79557	7.814395	19.124921	23.56327	19.5782	24.711032
"Abcg1"	2.2644317	3.73479	3.958093	3.7435477	3.427168	3.716275	9.936164	13.39406
"Abcg2"	10.836646	13.129604	13.937018	8.533895	16.19607	14.615627	48.057667	47.771896
"Abcg3"	0.187572	0.233347	0.0171243	0.237713	0.4213956	0.2574	7.83983	7.77149
"Abcg4"	0	0	0.0945156	0.0483371	0.0935912	0	0	0
"Abcg5"	0	0	0.0350347	0.1851064	0	0.0366901	0	0
"Abcg8"	0	0.0149993	0.0280826	0.2542326481	0.0139725	0.0304939	0.0463703	0
"Abhd10"	2.18172	3.46966	1.38503	0.808721	3.4494	3.30671	3.71405	4.70909
"Abhd11"	21.90645	22.54061	10.164443	3.217456	15.51718	17.87628	9.87054	14.93906
"Abhd12"	16.9268	15.7071	3.0019	0.403864	14.6444	11.2702	22.105	33.2421
"Abhd12b"	0	0	0	0	0	0	0	0
"Abhd13"	3.50483	4.728329	2.747534	1.390856	4.4573	4.31822	9.33193	10.46544
"Abhd14a"	8.372503	8.08821	1.830465	1.640201	6.438318	6.542061	5.580819	8.453493
"Abhd14b"	4.295064	5.76621	1.399211	0.73771516	3.83844139	4.879654	2.22668	3.212566
"Abhd15"	1.24471	0.945181	0.561495	0.78229	0.684966	1.281068	2.72855	4.85129
"Abhd16a"	16.1396	14.5983	6.39574	2.44192	13.9736	12.0924	11.1927	14.2831
"Abhd16b"	0.0606533	0.0324801	0.0913681	0.102828	0.0302762	0.0660534	0	0.199265
"Abhd17a"	14.5211	12.0164	5.41234	1.318838	10.474917	11.146085	18.14778	23.591495
"Abhd17b"	3.13434	4.01944	5.13496	1.78925	4.83376	3.62157	10.48965	12.20524
"Abhd17c"	5.61225	6.9545	2.62637	1.3999	5.49828	4.86348	5.46219	5.99236
"Abhd18"	14.59113	17.989668	3.7342533408	2.2965137184	21.573942	23.2414428	4.618864	3.0397948
"Abhd2"	4.78375	4.48409	6.64412	2.42915	4.94454	5.20788	10.996	13.5003
"Abhd3"	1.51944	1.6042	0.785702	0.2284842	1.357280399154	1.849298	0.49211	1.137893
"Abhd4"	15.19592	14.94194	6.851392	3.1525292	13.32266	15.447238	13.600996	17.068033
"Abhd5"	10.150279	11.53398	5.599903	2.945060229618	12.3698	10.77332	9.14345	8.398917
"Abhd6"	3.135645	4.587248	2.040927	1.371494	3.516301	2.697698	1.517103	2.002109
"Abhd8"	7.01598	7.13239	1.65173	0.48788	5.3961	5.47028	5.86248	7.05471
"Abi1"	8.5684610029	9.9262440866502	13.285196	4.639661	10.9157694024202	9.9642068	47.3216800036618	53.8930049352
"Abi2"	4.073239	4.627733	6.117202	3.761317	4.878263	5.689590908	8.836618219	11.40361816646
"Abi3"	2.84064	2.821704	2.20376	0.457811	2.145528	2.958957	5.54074	4.60308
"Abi3bp"	1.302171	2.346	1.654774	1.4930804387	2.5670343883	2.145988	2.531861	2.355554
"Abitram"	0.434436	0.478579	0.802184	0.460885	0.545572	1.14042	2.11945	2.75285
"Abl1"	5.051093	4.969859	3.49538	1.2572709	4.35767	5.457566	8.51117	8.841516
"Abl2"	5.484725	4.446523	9.50185	2.6785259	4.78746	7.473016	11.57513	11.90257
"Ablim1"	103.25559384	99.113613	48.3909740669	16.8303534	73.062318	103.322122	15.201439	14.970729
"Ablim2"	5.600066082146	6.797401	2.662618	1.18905649	3.9991214	7.27837059	0.8442527	0.844699
"Ablim3"	6.30011	6.75198	5.90332	1.629287	6.1217	9.15933	2.84836	2.6754
"Abo"	0	0.0324003	0.030381	0.150886	0	0	0	0
"Abr"	6.202282	5.651108	3.32027979	2.2234445	4.69222587804	5.8594756	9.960115	11.747302
"Abra"	24.9251	22.1914	23.7153	12.2483	18.9151	21.4204	4.87985	4.53257
"Abracl"	15.917583	19.370935	11.157171	6.061933	25.065827	19.265254	186.94261	184.21745
"Abraxas1"	2.297743	4.89277	0.946922	1.46841	3.104809	4.44885	2.124102	1.019940012324
"Abraxas2"	6.748865	7.66398	6.131487	3.874466	7.95378	7.75513	13.40132	17.318181
"Abt1"	2.31413	2.47499	1.9888	1.62437	2.13194	2.45577	3.07852	3.98842
"Abtb1"	8.10981	6.68072	3.82976	0.843019	5.19569	5.59967	3.08289	4.84695
"Abtb2"	6.92265	6.15073	4.74028	1.21262	4.29242	4.84562	3.83	2.78266
"AC087559.2"	0	0	0	0	0	0	0	0
"AC087559.3"	0.00118379	0	0	0	0	0.0754772	0	0
"AC102264.1"	0	0	0	0	0	0	0	0
"AC102264.2"	0	0	0	0	0	0	0	0
"AC117188.1"	0	0	0	0.1984638	0	0	0	0
"AC121298.1"	0	0	0	0	0	0	0	0
"AC123873.1"	0	0	0	0.510204	0	0	0	0
"AC123873.2"	0	0	0	0	0	0	0	0.00463391
"AC123873.3"	0	0	0	0	0	0	0	0
"AC124606.1"	0	0	0	0	0	0	0	0.00463391
"AC124606.2"	0	0	0	0	0	0	0	0.00463391
"AC125149.1"	0	0	0	0	0.39162	0	0.124886	0
"AC125149.2"	0	0.56571	0	0.804721	0	0	0	0
"AC125149.3"	0.0902934	0.329726	0.877725	2.62892	0.0878627	0.227888	1.19556	1.25388
"AC125149.4"	0	0	0	0.793855	0	0	0	0
"AC125149.5"	0	0	0	0	0	0	0	0
"AC125178.1"	0	0	0	0	0	0	0	0.00463391
"AC125178.2"	0	0.00930285	0	0	0	0	0	0
"AC125178.3"	0	0	0	0.34518	0.0224588	0	0	0
"AC126035.1"	0	0	0	0.183925	0	0	0	0
"AC132444.1"	0	0.229329	0.174687	1.59061	0.167155	0.0519667	0.259402	0.102641
"AC132444.2"	0	0.178779	0.581843	1.77957	0	0.0608379	0.52807	0.656541
"AC132444.3"	0	0	0	0	0	0	0	0
"AC132444.4"	0	0.178779	0.581843	1.77957	0	0.0608379	0.52807	0.656541
"AC132444.5"	0	0	0	0	0	0	0	0
"AC132444.6"	2.78322	17.6251	5.57286	34.1977	2.09836	6.05466	4.34678	4.14552
"AC133095.1"	0	0	0	0	0	0	0	0.000810278
"AC133095.2"	0	0.0635585	0	0.132262	0	0	0	0.0208526
"AC133103.1"	0.0372833	0	0	0.72903	0.167086	0	0.045043	0.091856
"AC133103.3"	0	0	0	0	0	0	0	0
"AC133103.4"	0	0	0	0	0	0	0	0
"AC133103.5"	0	0	0	0	0	0	0	0
"AC133103.6"	0	0.178779	0.581843	1.77957	0	0.0608379	0.52807	0.656541
"AC133103.7"	0	0.178779	0	0	0	0.0608379	0	0
"AC139209.1"	0	0.00865286	0	0.001214668	0.0361712	0	0	0.389824
"AC140267.1"	0	0	0	0	0	0	0	0
"AC140325.1"	0	0.538033	0	1.38917	0	0	0	0
"AC140325.2"	0	0	0.00227428	0	7.09372e-06	0	0	0
"AC140325.3"	0	0.0026111	0	0	0	0	0	0
"AC140325.4"	0	0	0.0761895	0	0	0.0207136	0	0
"AC140365.1"	0	0.0929168	0	0	0	0	0	0
"AC141477.1"	0	1.44798	0.8735	0	0	1.72446	0	1.81719
"AC147512.1"	0	0	0	1.460714	0	1.216594	1.59072	0.630166
"AC149090.1"	5.18543	3.38506	2.841208	5.722377	2.019221	6.89475	7.71127	4.40662
"AC151602.1"	0	0	0	0	0	0	0	0
"AC163611.1"	0	0	0	0	0	0	0	0.000810278
"AC163611.2"	0	0.160161	0	0	0	0	0	0
"AC164084.1"	0	0	0	0	0	0	0	0
"AC164084.2"	0	0	0	0	0	0	0	0.00463391
"AC164084.3"	0	0	0	0	0	0	0	0
"AC165294.1"	0	0.000302621	0	0	0	0	0	0
"AC165294.2"	0	0	0	0	0.00039689	0	0	0
"AC165294.3"	0	0	0	0	0	0	0	0.00463391
"AC166710.1"	0.126986	0	0	0	0	0	0	0.1399252
"AC168977.1"	0.502585	0.813141	0.935606	4.43391	0.324831	0.746982	0.730947	0.829491
"AC168977.2"	0	0.582966	0.165612	2.25418	0.366491	0	2.29173	2.1044
"AC202135.1"	0.1589298	0.322922	0.417392	2.7477	0	0	0.0435954	0.1162028
"AC234645.1"	0	0.27335	0.0896339	2.00716	0	0.0251459	0	0
"AC240971.1"	0	0.820626	0.338468	3.75228	0.0528172	0.1508756	0.0435954	0
"AC240971.3"	0	1.003368	0.13263	6.99932	0	0.713484	0	0
"Acaa1a"	31.45836	31.55798	11.287982	1.594254	23.376758	24.525605	15.767884	21.604316
"Acaa1b"	0	0.0794136	0	0.112179	0	0	0.0414373	0.0399571
