"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"9130008F23Rik"	5	8.5	30.5612	31.82942	7.5	16.53548	52.4177	65.1183
"9130019O22Rik"	73.0272	42.8477	47.4248	44.0187	61.8863	61.52419	90.2358	113.9337
"9130023H24Rik"	76.5346	64.2784	51.3447	43.6934	91.1303	67.2924	121.28	128.564
"9130230L23Rik"	0	0	1.90821	4.01958	0	0	0	0
"9130401M01Rik"	176.6074	190.44682	126.78018	57.102962	200.8488	156.88872	519.40458	657.00318
"9130409I23Rik"	4	6	15	13	5	5	9	3
"9230102O04Rik"	0	0	0	1	0	1	0	0
"9230112D13Rik"	0	1	1	2	1	1	0	0
"9330159F19Rik"	18.9652	31.0704	14.5971	52.42364	49.9404	59.4366	15.37478	22.6761
"9330182L06Rik"	1	6	1	14.64858	1	2	4.78211	7.59104
"9330182O14Rik"	7	10	22	34	3	25	11	23
"9430015G10Rik"	23.23616	19.4890650711996	9.60564	7.83135	18.95479190175	0	84.0562	84.210820210265
"9430038I01Rik"	59.9581	74.0852	69.78502	29.53189	75.00889	98.9418	135.72152	150.0676
"9430069I07Rik"	1	2	0	2.000002	0	0	2	5
"9530002B09Rik"	0	3	1	2	0	0	0	0
"9530003J23Rik"	5.01495	3	2	13.06498	0	3	2	0
"9530053A07Rik"	0	0	5.0000031	20.522418	0	1.999999	8	8.0000006
"9530068E07Rik"	1258.0009	1185.698	636.3283	230.0114	1149.076	997.0734	1317.163	1670.2062
"9530077C05Rik"	2.45724	5.49375	1	4.5893	3.0113	7.222848	19.7481	14.2431
"9630041A04Rik"	0	0	0	6.43497	0	0	0	0
"9830107B12Rik"	10.113	9.27768	19.22666	43.7579	6.999998	17.2644	14.21988	27.29852
"9930012K11Rik"	3.314537	2.000005	6.999998	4.182986	7.06795	1.486087	34.2081	43.0927
"9930021J03Rik"	453.61773	473.7372	369.917	345.265	484.8283	577.6311	626.0131	743.8716
"9930022D16Rik"	0	0	8	14	0	1	21	10
"9930104L06Rik"	25.8622	43.1236	31.575	16.6731	19.4353	41.5465	45.6059	56.6071
"9930111J21Rik1"	171.1208	144.15679	163.9559	200.61661	255.4134	232.8074	378.8164	474.0193
"9930111J21Rik2"	485.5451	764.23679	574.5548	1231.29361	787.5622	777.3022	1281.3366	1602.7237
"a"	0	0	0	2	0	0	0	0
"A030003K21Rik"	0	0	0	0	0.107196	0	0	0.227888
"A030005K14Rik"	0	0	0	4.09987	0	2	0	0
"A030005L19Rik"	0	1	3	0	0	2	1	4
"A030014E15Rik"	0	1	0	2.07398	0	0	0	0
"A130010J15Rik"	105.22829	119.78259	88.93379	74.39450869998	133.1432	123.67992	184.5007817844	225.204172
"A1bg"	13.99998	7	2	7	8.45599	9.24779	0	1
"A1cf"	1	3	3	9	0	0	0	0
"A230072I06Rik"	0	1	0	7	0	0	0	0
"A26c2"	0	1	1	0	0	0	0	0
"A26c3"	1	8	2	18	2	6	2	3
"A2m"	7	14	4	29	26	1	45	18
"A2ml1"	1.13605	6.82367	2.05467	18.0193	0	0	1.03376	0
"A330070K13Rik"	0	1	0	1.37656	0	0	0	0
"A3galt2"	11	6	15	21.99996	3	10	6	6
"A430005L14Rik"	150.067	147.76335	80.00224	39.462901	144.349	120.837	366.26	454.5155
"A430033K04Rik"	92.74715	119.17078	40.114772	117.35295	92.35554	125.53297	122.14593	127.2434
"A430089I19Rik"	0	0.931342	3.66492	31.9855	0	0	0	0
"A4galt"	163.085	133.15944	149.23265	73.05698	164.29959	143.3789	215.02452	315.3922
"A4gnt"	0	1	1	9	0	1	0	1
"A530016L24Rik"	586	528	54	27.99996	490	547	17	16
"A530032D15Rik"	1.05237	6.24503	11.92858	68.95667	8.178336	7.56208	45.72665	47.2695
"A530064D06Rik"	5.04614	0	26.8446	5.13689	17.4997	7.57352	186.579	223.431
"A530084C06Rik"	1.14757	0	0	3.29535	0	0	0	0
"A630001G21Rik"	17.37665	17.52121	20.98124	21.26367	16.85643	43.52212	66.7889	127.494
"A630010A05Rik"	33.9483	53.99999	51.8898	156.0002	27	80	80	70
"A630023A22Rik"	0	0	0	5.37015	0	0	1.23111	4
"A630073D07Rik"	0	0	0	1.07583	0	0	0	0
"A630076J17Rik"	1.00361	0.876975	0	7.07442	1.02059	1.02074	4.47356	1.1326
"A630089N07Rik"	83.15048	220.83666	166.99985	750.45745	117.7188	176.22843	360.62858	445.01106
"A630095N17Rik"	0	1	0	9	0	0	0	0
"A730009L09Rik"	1	2	2	9	0	3	0	0
"A730046J19Rik"	1	3	2	10.0079	8	6.00611	1	2
"A730049H05Rik"	19.4456	12.5418	167.703	111.709	10.0078	221.299	81.6496	106.128
"A730071L15Rik"	2.12058	0	1.06478	13	2.16053	5.23524	3.10895	2.0938
"A830005F24Rik"	1	1	0	1	1	2	12	11
"A830018L16Rik"	15.062	26.36988	23.3898032866	62.17255	21.067	37.3278	16.2168	48.8645
"A830031A19Rik"	0	0	0	1	0	0	0	0
"A930002H24Rik"	4	4	14	7	2	7	12	6
"A930004D18Rik"	86.16	36.5293	16.0921	14	40.0132	48.333	61.6004	80.1844
"A930009A15Rik"	0	0	0	8	0	0	1	0
"A930017K11Rik"	3	5	2	9	2	5	0	0
"A930018P22Rik"	1	5	6	1	2	0	1	1
"A930033H14Rik"	26	24.6567	63	63.3539	48	74	39.435	51
"AA467197"	5	11	533.382	278.00002	19	14.0000028472	1820.138	1237.092708
"AA792892"	0	6	3.10668	20.03422	1.00356	2.09147	1.09664	3.14385
"AA986860"	5.55251	9.51318	10.4616	4.05476	15.5632	1.86745	5.98357	0
"Aaas"	120.149	128.84278	35.8066	23.4642	85.7024	84.6864	208.49202	252.94437
"Aacs"	89	88.3938	121.451	60.4421	66.5093	53.3987	249.504	294.971
"Aadac"	0	0	0	1	0	0	0	0
"Aadacl2"	0	3	0	4	0	0	1	0
"Aadacl2fm1"	1	3.25951	1.00861	9.2381	0	1	3.04358	1.00563
"Aadacl2fm2"	0	1.33394	0	5	0	0	0	0
"Aadacl2fm3"	0	0	0.5	0	0	0	0	0
"Aadacl3"	0	1	0	15	0	0	0	0
"Aadacl4"	0	1	0	4	2	0	0	0
"Aadacl4fm1"	0	2	0	6	0	0	0	0
"Aadacl4fm2"	0	0	0	3	0	0	0	0
"AAdacl4fm3"	0	1	0	7	0	0	0	0
"Aadacl4fm4"	0	0	1	11	0	0	0	0
"Aadacl4fm5"	0	0	0	5	0	0	0	0
"Aadat"	1	4	0	2.72796	0	0	0	1
"Aagab"	367.125	350.875	126.061	98.4142	390.575	397.286	523.025	665.284
"Aak1"	1474.54555	1305.45249	864.8798	571.40657	1185.82971	1895.7741	1114.48561	1277.16587
"Aamdc"	467.32448	544.71239	136.76896	83.103215	471.13461	497.91966	213.48542	221.60987
"Aamp"	1275.03889	1262.984	680.966	321.4619	1222.94792	944.8416	1233.80947	1588.59654
"Aanat"	0	0	6.35696	2.15398	0	0	0	4.25562
"Aar2"	474.99985	413.203	238.8782	133	345	379	266.3971	359.521
"Aard"	0	1	0	4	3	1	12	10
"Aars"	1490.65	1353.04	1141.05	511.839	1036.99	988.054	1469.27	1970.96
"Aars2"	389.789	340.122	131.849	42.9678	313.752	368.005	121.182	170.844
"Aarsd1"	420.456	423.352	128.157	53.5317	363.759	343.641	259.271	289.54
"Aasdh"	138.023296	122.364586	26.1345	32.30917	192.900620145226	232.05929	47.6966	80.444419
"Aasdhppt"	506.519	630.172	280.065	187.375	524.114	467.205	655.836	703.009
"Aass"	8.08845	14.1167	2.00477	22.48163	21.0882	13.108658	15.0643	12.0182
"Aatf"	140.921	184.656	244.513	84.9593	174.435	139.368	260.976	295.33
"Aatk"	55.02286	22.1867	21.150047	2	38.6149772	27.933712072	40.2274	80.76305
"AB124611"	35	29	149.7719	52.5254	66.99997	34	498.4719	680.75
"Abat"	212.0002	226.9077	59.558955	59.40465	192.62972	138.94579	52.67723	51.00002
"Abca1"	1783.85	1601	1570.5	911.794	2244	2045.53	4526.63	6294.7
"Abca12"	142.784	162.621	17.1209	66.8914	203.786	226.614	13.8098	14.2174
"Abca13"	10	13	145.5769	122.50721	3	7	37.4166	32
"Abca14"	0	6	0	19.1549	0	3.44705	0	0
"Abca15"	0	7	0	40	2	0	0	1
"Abca16"	0	3.75801	0	7.01882	0	1	0	0
"Abca17"	2	2.999997	1	33.99996	1	0	1	4
"Abca2"	1301.9	1007.03	225.66	101	749.397	821.114	185.139	184.107
"Abca3"	272.8975	247.6525	124.79437	77.65306	266.31217	270.4213	294.5415	359.2786448
"Abca4"	113	90.30297	77.86	79.4441	61	58.48874	48.17237	35.6871
"Abca5"	288.73438	304.0789	212.07507	212.530000448509	325.08083	306.25406	474.9461	551.79122
"Abca6"	285.152	333.615	88.1833	87.8165	633.087	397.38	209.321	209.579
"Abca7"	281.9998	209.0003	201.9998	87	185.9995	294.0002	287	287.9996
"Abca8a"	1604.8147	1947.741	441.66366	441.6257	3348.253	1928.597	1259.19026	1442.935
"Abca8b"	442.713	547.957	174.0944	263.495	942.868	642.2281	329.7011	345.2723
"Abca9"	772.852	1051.95	180.763	186.531	1539.89	827.859	1141.36	1536.52
"Abcb10"	863	893	255	128	782	713	314	430
"Abcb11"	1.00000000994439	3.3508700619275	6	23	0	0	1	2
"Abcb1a"	296.751	359.698	264.971	201.965	431.781	446.417	345.126	382.333
"Abcb1b"	152.763	157.32939	233.677	164.41375	229.609	140.658	658.13484	682.29051
"Abcb4"	467.2756	474.6401	358.9356	130.9996	577.7236	546.7844	76.3687	94.897
"Abcb5"	0	3	4	15.5766	0	0	0	0
"Abcb6"	527.758	420.899	104.06644	25.644948	318.825	309.84	111.805	179.926
"Abcb7"	1141.49	1325.87	511.803	340.893	1388.33	1208.48	1155.66	1423.11
"Abcb8"	953.61594	908.74045	235.8306	88.01195	711.05766	805.03902	150.27695	208.16901
"Abcb9"	183.172	141.274	25.6462	15.3209	110.404	125.386	9.9927	26.9059
"Abcc1"	449.89	448.66106	768.1526	446.41108	440.615	503.72578	1059.85211	1284.65971
"Abcc10"	39.4871	50.62795	16.75724	35.09867	50.3785326	58.6175	36.148	38.2515
"Abcc12"	0	0	7	23.10006	0	2	0	1
"Abcc2"	0	7.681483	3.0924	54.874	2.010941	4.27669	5.23537	10.88851
"Abcc3"	63.7546	74.3698	30	45.839	61.2205	53.0392	433.964	713.114
"Abcc4"	233.08	171.2905	109.0940690578	46.0672	205.4415	183.7131	247.9444	335.0264
"Abcc5"	286.74505	298.9605	187.58974	86.54640269447	292.3245	485.1084	357.30859042	507.1284
"Abcc6"	0	5	3	25	1	0	0	0
"Abcc8"	476.57319	439.28352	51.4064	44.71096	409.29429	460.30637	4.938585	24.52534
"Abcc9"	8488.076175	8496.9125	3002.5184	1600.9188	8372.44	8339.9567	1162.876905	1070.61866621688
"Abcd1"	496.3267	447.2892	141.5614	91.6287	323.4981	371.039	247.5225	348.2784
"Abcd2"	115.992	145.48	126.546	98.6911	154.471	133.628	299.345	318.927
"Abcd3"	1777.5645	2050.9786	730.9937	381.771	1835.5401	1918.212	665.7767	1025.77
"Abcd4"	50.7382	60.1503	29.0154	0	58.04179	59.64203	53.9587	120.0101
"Abce1"	956.915	1365.27	1625.01	1372.81	1560.41	1243.42	5759.51	6477.92
"Abcf1"	1050.91	1030.08961	676.6436	221.51662	952.857	884.9263	803.8648	931.6434
"Abcf2"	1278	1232	840	507	1000	986	1195	1405
"Abcf3"	981.24947	851.5585	488.6307	316.58564	786.82584	749.2656	710.7534	907.7011
"Abcg1"	148.949176	172.89682	267.63688	208.011427	187.4252	170.29233	591.8581	823.5175
"Abcg2"	452.02127	407.464	520.54254	410.4157	596.4231	449.41867	1506.01659	1718.2776
"Abcg3"	11	12	1	15	23.99998	13	405.9996	408.0004
"Abcg4"	0	0	1	4.46427	2.67099	0	0	0
"Abcg5"	0	0	1.55974	7.7283	0	1	0	0
"Abcg8"	0	1	2	18.000003747	1	2	3	0
"Abhd10"	119.633	177.429	75.6269	52.3169	189.325	166.337	184.379	235.982
"Abhd11"	522.3086	515.8256	237.26833	86.7313	392.0714	412.6739	226.9711	304.3763
"Abhd12"	635.394	550.318	112.207	17.8847	550.515	388.359	752.44	1139.74
"Abhd12b"	0	0	0	0	0	0	0	0
"Abhd13"	353.966	442.9816	276.0005	166	450	399.28	851.948	965.893
"Abhd14a"	171.00001	157.6352	34.99996	37.99999	129.96609	124.78751	103.97895	155.63759
"Abhd14b"	102.00001	118.99996	34.00003	20.000004	105.0000176	125.10297	50.00008	70.18369
"Abhd15"	48	45	13	16	35	37	81	155.06709
"Abhd16a"	588.091	496.52	232.057	104.969	509.926	404.503	369.883	475.333
"Abhd16b"	2	1	3	4	1	2	0	6
"Abhd17a"	388	300	144	41.99996	280.9996	268.00043	441.9998	576.0003
"Abhd17b"	134	160.3578	218.527	90.3012	207.0002	142.0567	406.566	476.734
"Abhd17c"	237.998	275.181	110.905	70.035	233.46	189.282	209.924	232.151
"Abhd18"	764.40466	954.24514	141.99836748	130.6750219	1261.66024	1186.36924	205.13784	186.542992
"Abhd2"	654.976	571.932	905.872	392.39	677.188	653.545	1360.15	1690.44
"Abhd3"	55.8909	55.0793	12.44542	7.35603	50.00000889072	58.77194	16.4165	26.00005
"Abhd4"	648.5694	565.5408	284.00003	146.51003	574.4568	522.2353	499.01652	662.27277
"Abhd5"	574.69919	632.11228	286.31132	170.199453353	673.3591	547.62064	437.84823	427.24238
"Abhd6"	116	139	76	56	108.0001	88.00001	49.00001	70
"Abhd8"	260.363	247.051	61.0356	21.359	200.542	186.355	197.293	239.117
"Abi1"	455.9111382058	487.2248053431	725.4786	314.72316	601.046737459814	494.3682	2304.71480021914	2651.88867223
"Abi2"	352.04083	350.32053	523.20144	382.98714	439.16612	432.96170501	783.671879	853.000469475
"Abi3"	222.78	159.03212	172.105	42.359	156.89058	175.45353	308.1331	237.1457
"Abi3bp"	124.7982	180.93851	147.09839	151.848817392	224.36913819	184.44216	199.09761	194.86018
"Abitram"	36.452	37.425	67.0252	45.6234	45.8031	87.7362	160.806	211.177
"Abl1"	574.86649	542.19566	423.771	124.87109	523.221	545.02712	818.85411	877.76002
"Abl2"	623.95134	554.99782	1003.4198	402.36191	545.19689	820.0371	1096.8369	1285.9954
"Ablim1"	8880.620832	8231.3855	4368.22683455	1772.33385	6728.5319	7852.0937	1297.48666	1208.22313
"Ablim2"	294.26039898964	278.132	134.07154	65.072241	220.36498	283.673589	24.999979	39.76
"Ablim3"	542	533	498	164	523	721	222.9996	208.0004
"Abo"	0	1	1	6	0	0	0	0
"Abr"	550.5796	465.0244	335.530462	192.171	418.944451531	453.15742	894.08354	1058.49037
"Abra"	1433.28	1189.94	1357.95	830.925	1088.65	1129.87	254.003	238.204
"Abracl"	202.00006	231.54775	141.00011	94.00821	308.48854	209.99655	2106.10473	2072.7749
"Abraxas1"	86.1251	150.9275	38.0842	60.3754	104.3612	141.7336	75.65769	37.631500343975
"Abraxas2"	371.19912	398.311	325.59343	238.6169	443.682	364.8988	662.0282	853.6853
"Abt1"	202.704	202.04	173.474	167.865	186.845	197.226	243.813	319.417
"Abtb1"	278.981	214.555	131.186	34.2118	179.018	176.865	96.2139	152.269
"Abtb2"	620.768	514	423.283	128.287	385.111	398.381	310.51	228.143
"AC087559.2"	0	0	0	0	0	0	0	0
"AC087559.3"	0.0305212	0	0	0	0	1.78812	0	0
"AC102264.1"	0	0	0	0	0	0	0	0
"AC102264.2"	0	0	0	0	0	0	0	0
"AC117188.1"	0	0	0	1	0	0	0	0
"AC121298.1"	0	0	0	0	0	0	0	0
"AC123873.1"	0	0	0	16.2536	0	0	0	0
"AC123873.2"	0	0	0	0	0	0	0	0.111111
"AC123873.3"	0	0	0	0	0	0	0	0
"AC124606.1"	0	0	0	0	0	0	0	0.111111
"AC124606.2"	0	0	0	0	0	0	0	0.111111
"AC125149.1"	0	0	0	0	0.894944	0	0.267243	0
"AC125149.2"	0	1.20938	0	2	0	0	0	0
"AC125149.3"	2.05023	7	19.8447	70.4169	2	4.7567	24.6991	25.975
"AC125149.4"	0	0	0	4	0	0	0	0
"AC125149.5"	0	0	0	0	0	0	0	0
"AC125178.1"	0	0	0	0	0	0	0	0.111111
"AC125178.2"	0	0.187617	0	0	0	0	0	0
"AC125178.3"	0	0	0	8.80607	0.486978	0	0	0
"AC126035.1"	0	0	0	3.00784	0	0	0	0
"AC132444.1"	0	4.58156	3.71563	40.082	3.58019	1.02069	5.04433	2
"AC132444.2"	0	0.75	2.55514	9.22335	0	0.25	2.18997	2.61102
"AC132444.3"	0	0	0	0	0	0	0	0
"AC132444.4"	0	0.75	2.55514	9.22335	0	0.25	2.18997	2.61102
"AC132444.5"	0	0	0	0	0	0	0	0
"AC132444.6"	76.1815	450.721	151.889	1104.24	57.5528	152.254	108.096	103.573
"AC133095.1"	0	0	0	0	0	0	0	0.0194287
"AC133095.2"	0	1.56027	0	4.09904	0	0	0	0.5
"AC133103.1"	1	0	0	23.0671	4.49086	0	1.09778	2.24874
"AC133103.3"	0	0	0	0	0	0	0	0
"AC133103.4"	0	0	0	0	0	0	0	0
"AC133103.5"	0	0	0	0	0	0	0	0
"AC133103.6"	0	0.75	2.55514	9.22335	0	0.25	2.18997	2.61102
"AC133103.7"	0	0.75	0	0	0	0.25	0	0
"AC139209.1"	0	0.1828774	0	0.0323894	0.819674	0	0	8.03914
"AC140267.1"	0	0	0	0	0	0	0	0
"AC140325.1"	0	3.41409	0	11	0	0	0	0
"AC140325.2"	0	0	0.049251	0	0.000154681	0	0	0
"AC140325.3"	0	0.0639504	0	0	0	0	0	0
"AC140325.4"	0	0	1.99308	0	0	0.5	0	0
"AC140365.1"	0	2.37614	0	0	0	0	0	0
"AC141477.1"	0	2	1.26069	0	0	2.22332	0	2.31246
"AC147512.1"	0	0	0	6	0	4	5.3127	2
"AC149090.1"	322.614	189.5986	193.8564	512.1521	130.8516	372.218	417.284	276.3659
"AC151602.1"	0	0	0	0	0	0	0	0
"AC163611.1"	0	0	0	0	0	0	0	0.0194287
"AC163611.2"	0	7.17875	0	0	0	0	0	0
"AC164084.1"	0	0	0	0	0	0	0	0
"AC164084.2"	0	0	0	0	0	0	0	0.111111
"AC164084.3"	0	0	0	0	0	0	0	0
"AC165294.1"	0	0.0061204	0	0	0	0	0	0
"AC165294.2"	0	0	0	0	0.0086301	0	0	0
"AC165294.3"	0	0	0	0	0	0	0	0.111111
"AC166710.1"	1	0	0	0	0	0	0	1
"AC168977.1"	17.9547	27.1169	33.2823	186.866	11.6222	24.4994	23.6853	27.0639
"AC168977.2"	0	2.37975	0.70748	11.3582	1.59594	0	9.25793	8.13947
"AC202135.1"	3	5.70422	7.84492	61.182	0	0	0.75	2
"AC234645.1"	0	4.82855	1.68468	44.6926	0	0.436647	0	0
"AC240971.1"	0	14.49584	6.36154	83.5504	1	2.61988	0.75	0
"AC240971.3"	0	7.16544	1	62.4896	0	5	0	0
"Acaa1a"	957.3719	924.55248	329.99347	57.30103	719.01271	695.7622	459.5318	639.83989
"Acaa1b"	0	2.31547	0	4.13187	0	0	1.17441	1.13908
"Acaa2"	13694	13770	4680	3173	10691.00903	9930	1554	2119
"Acaca"	453.385051	435.52663	423.0008	261.36235	402.57471	420.74751	955.50627	1121.32292
"Acacb"	5837.4502	4177.188	1033.355548167	518.0005	3174.7873	3351.33548	180.07186	192.21248992
"Acad10"	22.45529	49.9982	10.515	13.3721	41.7564	85.3301	47.2035	32.3632
"Acad11"	3955.4673	3908.7821	1132.897	778.8542	3289.4771	3353.0634	465.298	568.6639
"Acad12"	1468.08596	1510.54901	448.5651	266.6699	1363.10799	1356.3232	144.3843	154.58189
"Acad8"	494.146	595.2438	189.636	91.652	495.419	513.35892	256.978	323.745
"Acad9"	636.74611	803.161	384.127	425.679	701.3571	736.888011	582.5659	741.45158
"Acadl"	6224.62	6563.23	2873.78	1830.02	6051.85	5065.44	912.166	1006.69
"Acadm"	13798.3	16383.4	6298.74157	4084.09	16302.4	14518.7	1717.4	1942.87
"Acads"	2390.18	2286.44	777.106	230	1809.38	1651.24	287.046	376.941
"Acadsb"	865.3427	1019.9837	580.9683	805.7701	1033.6164	1053.3239	627.72992	747.407
"Acadvl"	17560.5559	18515.0729	7681.7764	3678.8734	15041.0226	15184.794	2133.0365	2637.0875
"Acan"	2	1	8	19	1.999999	5	18.00002	25
"Acap1"	15.4075	0	54.5192	9.44063	3.12747	5.88252	73.6846	21.898
"Acap2"	278.6508	224.679	485.458	263.976	390.447	287.9039	446.9196	496.4658
"Acap3"	129.140837	114.03159	90.2017	38.57164	134.56	140.4919	154.086	182.171
"Acat1"	7549.45	8572.84	3648.5	2347.1	8755.26	7373.37	3269.76	3527.35
"Acat2"	61.25221	64.0265	44.8101	31.72775	72.246826937	54.11866	133.31568	196.55872
"Acat3"	5.66973	7.3569488627	22.4728	21.6262	5.57278139727	14.8667	48.0203	53.6022
"Acbd3"	440.055	557.884	561.379	220.751	530.39	448.046	1055.54	1199
"Acbd4"	79.96785	43.20928	10.2452	11.31674	52.2689216392	58.65765	8.52567	12.47050196656
"Acbd5"	340.57834115	494.213353	390.9672565798	268.17445	657.5768	544.72572	1231.2519	1435.78934
"Acbd6"	333.44197	303.5975	188.16584	96.7603	241.43276	246.9147	214.1673	336.4405
"Acbd7"	6	3	2	3	4	4	0	0
"Accs"	53.57276	57.071657	33.63587	14.24632	50.16811	68.9027	89.0731	105.0554
"Accsl"	0	1.2008	2.43688	7.04089	0	0	0	0
"Acd"	38.512	33.0077	15.7145	7.66022	32.9182	56.4308	39.8859	39.2457
"Ace"	868.0001	860.0009	448.0004	174.9999	922.00035	604.0003	473.00009	436.9997
"Ace2"	36	34	12.000034	34	71.000029	40	15	12
"Ace3"	0	3	0	10	0	1	0	0
"Acer1"	3.11189	6.25966	7.95889	39.5163	2.19918	9.48743	6.27925	17.7558
"Acer2"	682.696	634.2709	445.125	301.8973	444.7068	657.0725	289.9289	255.5573
"Acer3"	245.4381	287.2156	341.6232	567.647	360.708	434.227	1121.226	1159.719
"Ache"	16.349700575871	7.60419	9.46952594	7.993213	8.86596	7.119229402	2.12617	6.41989
"Acin1"	703.30027	673.0487	512.304731461002	260.50903	680.40912418	866.092054296	856.067632574989	928.1791785
"Ackr1"	3	10	30	11	6.0000000956659	5	29	55.62437
"Ackr2"	41	40.99999	60.00005	51.00001	45.00001	37.999982	48.99997	38.00003
"Ackr3"	1156.99761	1104.99846	768.9997	505	1556.0018	965	1237.0025	876.0003
"Ackr4"	61.3571	57.73348	27.2182	24.7085	95.34088	64.9699	39.4977	64.16814
"Acly"	617.793859	559.49665	820.9183872	383.4295	636.448344	529.33380483	1746.314	1880.542
"Acmsd"	16.1294	16.1602	8.06435	0	8.07391	24.2313	11.2985	16.7978
"Acnat1"	4.47932	5	0	12.02194	5	1.00058	2	3.10244
"Acnat2"	0	0	2	8	0	0	0	0
"Aco1"	784.855	869.331	424.658	248.838	718.992	693.356	778.557	986.622
"Aco2"	33215.84022	32624.99685	15545.5999	7165.65993	26407.96245	27428.9093	2894.29444	3589.3362
"Acod1"	17	14	221	71	19	11	763	113
"Acot1"	381.3146	388.60387	179.061	67.421	372.7831	377.97217	51.1548	71.256553
"Acot10"	1.00701	0	1.00572	7.13728	0	1.01271	2.01317	1.00508
"Acot11"	392.52992	466.72212	87.18655	107.88804	385.29181	428.3458	187.34383	201.65461
"Acot12"	1	3.29545	2	9.51758	2	2.37764	3.57326	3.55778
"Acot13"	2758	2997.92	905	453	2810.96	2471	747	787
"Acot2"	1503.38	1599.27	1111.52	469.289	1713.54	1614.77	155.617	226.469
"Acot3"	15.49281	25.39732	0	14.999993	26.51788	26.10575	0	1
"Acot4"	76.8408	100.411	93.8879	223.863	65.4092	132.407	84.8032	119.75
"Acot5"	1.02942	1.04885	2.01705	5	0	1.00885	0	0
"Acot6"	73.1213	72.4534	45.5345	71.0575	68.4424	69.9954	46.5583	53.5204
"Acot7"	586.9995	478.9996	239.31990002216	102.7897	459	393.8069	391.458	515.03989
"Acot8"	56.2579	61.2799	4.433917	3.95848e-08	47.0919	34.4183	22.4311	83.1216
"Acot9"	330.977	402.087	542.75	331.73	430.41	354.135	1694.53	1759.14
"Acox1"	5448.168	5260.829	2869.732	1344.902	4534.923	4134.471	730.33782	945.037
"Acox2"	10.3394	5.97716	4.80757	8.77213	2.570673	1.66874	2.59766	4.5061
"Acox3"	552.30003	534.2796	242.656449	137.57108	439.81887	451.91983	380.32771	619.6577
"Acoxl"	2.999997	0	3	9.2842	1	2	3	1
"Acp1"	342.845	474.676	294.6635	238.9523	543.229	427.295	2057.87	2215.312
"Acp2"	331.46494	455.5304	180.70231	179.38614	418.26486	412.752352	910.8377	1202.3129
"Acp4"	1.03107	1	5.01872	9.4191900210341	6	9.07111	10.15676	11.07935
"Acp5"	9	11	14	6	16.99995247	8	388.0007	522.0006
"Acp6"	322.179	291.489	63.9196	45.8085	260.647	273.434	83.8338	105.114
"Acp7"	0	1.2251	1	7	0	1	0	0
"Acpp"	0	9.647303	24.4693	21.06845	1.20531	2.55586	27.13103	44.61173
"Acr"	0	0.457611	11.2878	4.69612	1	7	1.904	8
"Acrbp"	14.00003	20.65351	13.88305	13.11357	8.14512	65.43717	25.62698	24.23618
"Acrv1"	0	0	2.31414	4.9515	0	0	0	2.13948
"Acsbg1"	4	11	34	16.19674	5	5	30	46
"Acsbg2"	3.09744	1.00036	5.12322	13.5448	1.02618	2.51201	1.69358	4.80628
"Acsbg3"	4	4	4	15.9885	1	2.91174	12	12
"Acsf2"	147.58	154.581	135.712	59.8776	134.123	119.322	49.837	71.9787
"Acsf3"	381.7133	354.7642	94.5462	33.244400631553	266.8803	256.6973	119.5844	140.3592
"Acsl1"	16005.05136	16893.28487	7093.67807	3771.50811	13602.73478	14744.33604	913.388	1122.48
"Acsl3"	98.7039	165.9998	101.99999	76.473878	184.119	158.5153	469.91313	641.15476
"Acsl4"	307.9996	362.9067	913.3894	642.8937	512.0001	351.0004	2663.875	2925.46
"Acsl5"	305.76987	362.70717	336.76808	229.88972	444.42036	341.14527	1735.54086	2055.22098
"Acsl6"	197.6298499308	215.36015	59.97192	47.440791129	169.11798	148.395009	13	9
"Acsm1"	0	0	2.999997	11	0	1	0	0
"Acsm2"	16.48418	20.357	27.52132	109.81263	15.1641	44.4324	26.96	36.4021
"Acsm3"	1.42718	0	0	14.259262	1.52487	0	2.28382	2.36808
"Acsm4"	0	3	4	6	0	2	3	6
"Acsm5"	89.2773	160.575	36.00003	55.25922	111.31286	75.51321	2	4
"Acss1"	5304.03	5588.36	1718.78	703.639	4702.07	4568.39	336.597	462.363
"Acss2"	792.30619	761.12344	171.87288	138.87601	531.35563	591.51814	133.31455	148.45615
"Acss3"	40.70989	57.88836	8.37974	40.74876	47.946	47.48298	19.0928	22.6192
"Acta1"	4265.9971	3772.89351	2443.1957	848.07841	1841.11802	2485.9972	694.045	846.17216
"Acta2"	2766.001	2085	897.021	834	1787.004	2113.141	5328.164	7168.47
"Actb"	9179.1369	10397.4608	25203.92618	8820.01074	12271.08277	6819.5978	69910.35184	87573.13699
"Actbl2"	1	2	0	7	0	0	0	1
"Actc1"	165285.1346	139608.9918	46706.0423	28381.03867	94724.9812	104725.4731	10597.95973	17817.97685
"Acte1"	0	0	0	2.47446	0	0	0	0
"Actg1"	2710.0808	3140.4118	8279.0301	2799.9336	4134.092	2837.4294	21798.955	25343.942
"Actg2"	7.00014	8	4	16	0	5.000003	57.999999	85.0063
"Actl10"	1	2	1	6	2	1	5	5
"Actl11"	0	1	3	11	0	1	0	0
